measure,location,sex,age,cause,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Chronic respiratory diseases,Number,2007,200634.60304683942,273108.96557048603,146770.96278465947
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Neurological disorders,Number,2005,291825.85735393467,394676.9343319525,207931.87889103187
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Neurological disorders,Number,2005,447041.3207293857,584714.012352527,316043.0253978411
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Mental disorders,Number,2005,676862.8056643533,863934.0934328081,485730.69867051375
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Mental disorders,Number,2005,757982.6599878737,987826.4824026556,536203.8211272397
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Cardiovascular diseases,Number,2004,824134.6883336983,1134948.6390627788,578422.2188908382
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Cardiovascular diseases,Number,2004,655792.6697229746,908409.9410887728,448024.9109386375
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Self-harm and interpersonal violence,Number,2004,997143.933172533,1452551.4880063517,726005.8485610522
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Self-harm and interpersonal violence,Number,2004,358175.1817821846,528731.9940797758,246402.97774307514
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Sense organ diseases,Number,2005,239038.89854454444,320887.5468656876,171748.75021007558
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Sense organ diseases,Number,2005,217130.74854094296,289309.9927556753,155399.7797485764
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Neglected tropical diseases and malaria,Number,2005,75032.55233961665,106647.71983157442,52926.162878801275
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Neglected tropical diseases and malaria,Number,2005,98052.99969113758,137898.2242148995,67403.9862129195
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,HIV/AIDS and sexually transmitted infections,Number,2005,27015.810426104148,43122.19827941196,16762.84953876538
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,HIV/AIDS and sexually transmitted infections,Number,2005,23604.01165460482,37791.321225760876,14343.329091223824
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Respiratory infections and tuberculosis,Number,2005,1101011.9981197806,1413116.7409278688,823723.2513372678
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Respiratory infections and tuberculosis,Number,2005,972388.2178894384,1209362.987526843,778401.1706364218
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Enteric infections,Number,2005,326061.77563135,466861.82616399974,206284.03251774708
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Enteric infections,Number,2005,355501.8187049242,557322.7566406376,208205.2724355734
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Neglected tropical diseases and malaria,Number,2003,76444.23031780803,108484.41803983378,54480.70120266819
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Neglected tropical diseases and malaria,Number,2003,98816.51436045553,139158.5465483376,68058.05882936897
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Transport injuries,Number,2008,921903.2553477004,1195557.527304682,711816.8846163008
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Transport injuries,Number,2008,347129.3036026284,452136.31235442194,244238.31219643797
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Unintentional injuries,Number,2008,505073.6391632951,577788.1439231592,442180.97489258205
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Unintentional injuries,Number,2008,265398.8791513114,298530.57978628937,232367.96088934006
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Cardiovascular diseases,Number,2003,883087.0684776567,985517.6182131411,790887.3866344714
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Cardiovascular diseases,Number,2003,833503.4420171216,915090.3329176698,729082.8233537348
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Nutritional deficiencies,Number,2005,205336.34676408063,312960.6945436791,141570.02651435952
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Nutritional deficiencies,Number,2005,286647.8422727447,439342.7524684015,178437.99475925422
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Nutritional deficiencies,Number,2003,236405.97696934792,309070.5259005296,186605.33328992326
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Nutritional deficiencies,Number,2003,321757.420991171,471783.37704993604,225366.49455121858
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Chronic respiratory diseases,Number,2003,335733.9535918653,375541.7955037511,298237.9314368378
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Chronic respiratory diseases,Number,2003,244314.2516854889,291599.52109442325,177314.36016584962
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Neoplasms,Number,2003,718515.8407650824,839312.7881099117,609324.6394328916
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Neoplasms,Number,2003,543548.0628705709,628098.2978317809,470240.4005400116
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Cardiovascular diseases,Number,2005,855020.7561357707,953401.6021223568,765966.5590262633
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Cardiovascular diseases,Number,2005,841507.9511720743,937067.7330964967,728529.2557828216
DALYs (Disability-Adjusted Life Years),Nigeria,Male,All ages,Digestive diseases,Number,2007,1283006.3792565323,1918930.249779628,859882.3339982699
DALYs (Disability-Adjusted Life Years),Nigeria,Female,All ages,Digestive diseases,Number,2007,655130.365418505,972229.8015653407,454387.3034727286
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Other infectious diseases,Number,2005,281838.4029168311,422648.9518688278,199155.084866984
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Other infectious diseases,Number,2005,205144.7707621882,295654.9096993411,151764.03773178026
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Maternal and neonatal disorders,Number,2005,986086.9080941334,1170885.68303796,788879.7869757815
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Maternal and neonatal disorders,Number,2005,774913.3088243256,921633.5297755862,631140.735345106
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Substance use disorders,Number,2005,50381.2082193056,65580.17447590844,34594.717142514266
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Substance use disorders,Number,2005,46672.980356750195,63654.13303543505,31686.41029923051
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Diabetes and kidney diseases,Number,2005,696287.9130338972,864517.6677310347,534443.3207182804
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Diabetes and kidney diseases,Number,2005,657872.9681033199,817437.5164178066,520882.37301958475
DALYs (Disability-Adjusted Life Years),Nigeria,Male,All ages,Neglected tropical diseases and malaria,Number,2004,10138671.573322346,14934289.253585488,6277178.995838542
DALYs (Disability-Adjusted Life Years),Nigeria,Female,All ages,Neglected tropical diseases and malaria,Number,2004,9399854.350945188,14365176.698281914,5425266.047835838
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Neoplasms,Number,2004,876262.2536373828,1101887.6060996482,708102.8095668548
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Neoplasms,Number,2004,1067015.317095649,1324876.6775672236,831603.4295516813
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Digestive diseases,Number,2005,899662.7133076059,1197851.8573270477,650276.2561281617
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Digestive diseases,Number,2005,598527.3129160798,831802.7967861367,447852.17124945356
DALYs (Disability-Adjusted Life Years),Nigeria,Male,All ages,Cardiovascular diseases,Number,2004,2044644.0327451897,2714392.24853177,1528172.849860974
DALYs (Disability-Adjusted Life Years),Nigeria,Female,All ages,Cardiovascular diseases,Number,2004,1942560.604530427,2552629.3354181177,1485279.992904435
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Other non-communicable diseases,Number,2005,1004940.140945391,1334481.379784683,756192.7414056147
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Other non-communicable diseases,Number,2005,1354694.3215048783,1695784.7386124572,1059367.6866074097
DALYs (Disability-Adjusted Life Years),Nigeria,Male,All ages,Unintentional injuries,Number,2004,1937734.0457730715,2564460.5353764175,1462855.0752073177
DALYs (Disability-Adjusted Life Years),Nigeria,Female,All ages,Unintentional injuries,Number,2004,1439986.466143198,1974077.2898640991,956623.9837188416
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Skin and subcutaneous diseases,Number,2005,210778.36976982636,322301.9557798528,128279.44570672385
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Skin and subcutaneous diseases,Number,2005,251740.9073684962,386736.521683473,150738.32647989137
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,Nutritional deficiencies,Number,2004,170652.23051018093,247394.79066255566,119239.56351484146
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,Nutritional deficiencies,Number,2004,222913.20818195218,315452.5793117129,157218.68924864198
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Digestive diseases,Number,2003,269556.1029830362,304887.3784830329,232549.8831066967
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Digestive diseases,Number,2003,197640.22376314914,226051.7062443599,173082.86046144788
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Musculoskeletal disorders,Number,2003,230207.35932308642,307115.1207152506,170478.9642587214
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Musculoskeletal disorders,Number,2003,410157.8926798195,546565.654723841,309138.23373774625
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Musculoskeletal disorders,Number,2007,315302.1255756545,416492.5615956146,228076.59183819045
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Musculoskeletal disorders,Number,2007,398506.826334105,524981.3288483913,294820.51671589137
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Other non-communicable diseases,Number,2007,1099567.5496095882,1608768.825067247,770942.3126273409
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Other non-communicable diseases,Number,2007,1828407.0747692352,2401813.50524742,1348413.8537078963
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Neurological disorders,Number,2003,283184.2752281992,371385.67021358584,205817.13368747634
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Neurological disorders,Number,2003,426429.4235089289,558257.2138600918,307624.4766385471
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Mental disorders,Number,2003,636026.8728876058,803064.8478405672,453097.25738062465
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Mental disorders,Number,2003,712488.4944133784,924933.8687995063,501877.1934932624
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,Transport injuries,Number,2004,265073.9586280937,422965.2813564375,158805.07181740142
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,Transport injuries,Number,2004,103057.31059064667,159690.15386692545,60855.380293051276
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,Unintentional injuries,Number,2004,499698.444292172,616832.2282316942,402929.4189307777
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,Unintentional injuries,Number,2004,314832.6567268419,399268.6994796592,249015.67059348404
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Sense organ diseases,Number,2003,228724.1771348963,305168.37928488,164154.0339698853
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Sense organ diseases,Number,2003,207858.4237853401,277040.3941071691,150436.25519138871
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,HIV/AIDS and sexually transmitted infections,Number,2003,27899.937858135065,44349.89202277201,16247.609058283078
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,HIV/AIDS and sexually transmitted infections,Number,2003,24276.15543618629,38909.45259470809,14406.297346904437
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Respiratory infections and tuberculosis,Number,2003,1206718.2522619988,1552128.4855033509,917775.869991616
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Respiratory infections and tuberculosis,Number,2003,1097298.0247600507,1351760.2129980926,868419.5225631426
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Enteric infections,Number,2003,393231.36346586264,545616.7171745626,244323.55471173208
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Enteric infections,Number,2003,450501.21654664684,685570.2194905188,250531.0252990952
DALYs (Disability-Adjusted Life Years),Nigeria,Male,All ages,Neoplasms,Number,2004,1182865.9852032755,1509615.2806388775,887807.3385591687
DALYs (Disability-Adjusted Life Years),Nigeria,Female,All ages,Neoplasms,Number,2004,1140591.1141460855,1372232.5734605952,956529.0048610226
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Transport injuries,Number,2006,595448.4336912212,784654.9378260477,436633.91484976874
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Transport injuries,Number,2006,171833.4626418664,217419.73470789,132313.47038655524
DALYs (Disability-Adjusted Life Years),Nigeria,Male,All ages,Self-harm and interpersonal violence,Number,2004,1017991.8441299457,1566960.5441687533,723181.8186544381
DALYs (Disability-Adjusted Life Years),Nigeria,Female,All ages,Self-harm and interpersonal violence,Number,2004,441528.1075183858,680410.6951819661,289752.9362038934
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Substance use disorders,Number,2008,139579.27824149196,179926.47168789752,105175.41847694066
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Substance use disorders,Number,2008,69791.65115076229,87878.64860531766,53249.61371446017
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Diabetes and kidney diseases,Number,2008,468011.9961744027,546068.3316289508,397903.6289693751
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Diabetes and kidney diseases,Number,2008,549598.7044805865,643900.9267000641,453081.9804983855
