measure,location,sex,age,cause,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Substance use disorders,Number,2007,197243.41659756892,253626.1624169416,148180.07983040804
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Diabetes and kidney diseases,Number,2007,932131.2755524657,1077671.5291414456,800224.4092835005
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Musculoskeletal disorders,Number,2011,806930.513296719,1063437.047424531,596203.7099284496
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Other non-communicable diseases,Number,2011,3076681.7999526314,3868035.828575917,2421413.8882642584
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Mental disorders,Number,2006,1172237.0005860303,1492156.7119929136,854455.3342961833
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Substance use disorders,Number,2007,149853.01738597848,191223.8794755891,114689.92936379518
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Diabetes and kidney diseases,Number,2007,1650664.712487725,2064491.0307353283,1364038.5449560424
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Nutritional deficiencies,Number,2012,442851.1453642609,634378.7742787988,295808.34748764127
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Chronic respiratory diseases,Number,2010,562737.9362104746,686316.3803534745,467884.61877075327
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Nutritional deficiencies,Number,2012,1557292.2429152115,2129125.6127361436,1100351.6757557062
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Transport injuries,Number,2006,2288636.2806805526,3074272.519260402,1546192.098930822
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Other infectious diseases,Number,2006,13699851.85326717,18560691.426332954,9796996.423558054
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Maternal and neonatal disorders,Number,2006,20097754.823197804,22058008.195085112,18113992.312440418
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Mental disorders,Number,2010,2614704.530799444,3348602.526889058,1850857.621587293
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Enteric infections,Number,2007,4609571.742618852,6469101.034607964,3190336.008727492
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Other infectious diseases,Number,2007,7125885.177404514,9478147.072836127,4998225.540442308
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Maternal and neonatal disorders,Number,2007,12267716.202973433,13356454.924786571,11343500.1764174
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Neglected tropical diseases and malaria,Number,2007,636042.5848546663,981971.6918814525,406993.0603668099
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Digestive diseases,Number,2012,2079274.9335265371,2861033.9950285694,1473147.3111194083
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Neoplasms,Number,2006,743503.1772103166,839657.4824185597,666037.0585381491
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Transport injuries,Number,2011,1323472.9444196154,1617411.849943183,1060614.5346351874
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Unintentional injuries,Number,2011,786128.1859382003,879157.1105597812,689452.6245507004
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Transport injuries,Number,2018,828020.9876257016,982214.5574860198,653208.8629795215
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Cardiovascular diseases,Number,2007,600176.5497882244,710011.2461140034,500483.6672311966
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Digestive diseases,Number,2010,1468209.9654199558,1894193.45356045,1152990.7677328908
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Nutritional deficiencies,Number,2017,5335257.98582418,7332014.24318164,3717478.607967692
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Self-harm and interpersonal violence,Number,2007,720418.0786952394,952840.7932164789,554027.2108435208
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Transport injuries,Number,2017,845321.2344419394,1007247.1110619168,676032.3980394112
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Neoplasms,Number,2012,2684348.113827278,3141370.360213242,2248719.7636042945
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Cardiovascular diseases,Number,2012,6792162.211455899,7472788.864389866,6088347.84193034
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Mental disorders,Number,2013,2936363.551335422,3889486.075203157,2111982.1023351555
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Transport injuries,Number,2012,1349818.7058220482,1650024.4126858034,1095102.7146140984
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Unintentional injuries,Number,2012,789359.4246758993,884740.2281883801,690844.0705011925
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Sense organ diseases,Number,2008,474384.3635104289,633844.2530795798,338092.55624004605
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2008,2049917.207310851,2716230.0409437516,1472171.1421891921
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Respiratory infections and tuberculosis,Number,2008,6404341.05820237,7863797.907505298,5225699.120964173
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Neurological disorders,Number,2009,1670572.7916133075,2129097.9347023047,1305201.0787186292
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Skin and subcutaneous diseases,Number,2009,946611.4595968239,1433876.9575286023,613391.6237330994
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Transport injuries,Number,2007,421633.2987301001,591516.3183806268,285138.62625178084
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Unintentional injuries,Number,2007,818559.4778709128,967829.0465485761,682218.9090397434
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Neoplasms,Number,2009,807491.9369393659,909850.7290351095,713755.9569432619
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Nutritional deficiencies,Number,2014,5315968.310460955,7213809.234775722,3892819.955100385
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Digestive diseases,Number,2007,1510468.1983673882,1885415.1544886145,1212052.923787813
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Nutritional deficiencies,Number,2015,1554562.8544581777,2160263.3678099476,1108505.457141632
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Transport injuries,Number,2019,829742.0290644233,979438.2655110734,650694.5299502999
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Chronic respiratory diseases,Number,2014,540627.6376728149,666578.3343725327,426991.9580782575
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Chronic respiratory diseases,Number,2010,1047467.6514730814,1344302.994681327,821838.9784781155
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Cardiovascular diseases,Number,2012,2205728.5137217613,2402095.826189562,1979516.9569803453
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Nutritional deficiencies,Number,2011,443242.3706356906,643094.4516987948,293439.8668239913
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Nutritional deficiencies,Number,2006,655396.0185090783,870143.5219112178,514619.4866514667
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Chronic respiratory diseases,Number,2006,587537.9998177303,661463.1071883726,509337.66062914964
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Self-harm and interpersonal violence,Number,2010,1727641.5214751025,2058126.8682477323,1426852.5548408297
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Skin and subcutaneous diseases,Number,2008,489738.45005455666,758510.5691611924,299133.29787715524
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Skin and subcutaneous diseases,Number,2003,445283.15466373164,687817.7526309884,272771.3277072378
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Neglected tropical diseases and malaria,Number,2013,152034.024869715,214268.12851278053,109312.25575000995
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Chronic respiratory diseases,Number,2023,646719.15556693,830440.9549892857,501904.74384853593
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Cardiovascular diseases,Number,2011,6578353.577091969,7348470.202288875,5850331.501731969
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Musculoskeletal disorders,Number,2023,1195050.9699760561,1571336.7013912895,897716.2199954281
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Other non-communicable diseases,Number,2023,3667894.451184563,4569544.750721759,2886435.008877056
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Musculoskeletal disorders,Number,2007,1611567.8874368072,2130747.941003236,1191234.0184909196
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Chronic respiratory diseases,Number,2009,1017796.8690763015,1311626.1545331825,793043.7238841917
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Neoplasms,Number,2006,1077041.5560926592,1153464.0788860514,1007741.1490825883
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Neurological disorders,Number,2006,522884.46250306926,677165.4387137983,392052.34628485114
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Cardiovascular diseases,Number,2006,1587434.0281597758,2060859.116071099,1284333.2014885074
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Neurological disorders,Number,2006,752935.2475172353,994572.3843169687,538360.024527272
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Mental disorders,Number,2006,1462047.3994599062,1868804.0827951413,1044441.8317549363
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Cardiovascular diseases,Number,2007,1670881.0786026935,2125451.575975178,1368184.0585512484
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Neoplasms,Number,2009,1548532.7609976588,1765864.663977229,1359122.384504015
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Unintentional injuries,Number,2014,1049290.1649370175,1207965.6407799954,917501.5875395746
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Unintentional injuries,Number,2013,1050649.9574111814,1205419.7048583569,918762.100772206
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Chronic respiratory diseases,Number,2013,525704.5270419087,648984.3253630884,417028.7767097717
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Cardiovascular diseases,Number,2006,4039793.660258209,4982296.91745178,3196763.9178500115
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Neglected tropical diseases and malaria,Number,2013,141924.43252329784,216648.26574382835,97379.75555249615
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Transport injuries,Number,2020,830417.8162341507,1006938.5734663762,651109.9268024275
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Nutritional deficiencies,Number,2023,4784126.40517781,7088648.3899701275,3239261.3466862403
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Digestive diseases,Number,2023,2461007.3060802706,3395900.928834116,1808499.913748639
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Digestive diseases,Number,2012,1474912.3279245493,1871731.6203387296,1157395.8573186514
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Neurological disorders,Number,2023,2706267.12291656,3474894.034328925,2100608.4964940343
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Skin and subcutaneous diseases,Number,2023,1485923.7188557056,2186034.4649429745,992945.518094419
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2023,5462011.253437529,6650094.513632974,4486812.895464447
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Respiratory infections and tuberculosis,Number,2023,14581565.167573577,19115139.105065793,10416834.077709125
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Enteric infections,Number,2023,9493742.14723005,13160570.992487267,6540330.370197909
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Neglected tropical diseases and malaria,Number,2014,129123.68750737245,188097.78946359773,88707.06111368777
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Mental disorders,Number,2012,2799741.7626460628,3673421.03865916,2000640.3745325508
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Self-harm and interpersonal violence,Number,2009,1720680.4586845087,2045261.821612852,1461192.9343498629
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Unintentional injuries,Number,2015,1049530.009095159,1212537.707372135,925112.5455425848
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Skin and subcutaneous diseases,Number,2009,555793.8747832248,847439.8846272375,354694.9450505496
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Cardiovascular diseases,Number,2014,2305889.551198864,2504771.3690555575,2079458.3981032104
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Substance use disorders,Number,2018,235688.31858805413,294640.987516855,182410.75589829826
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Diabetes and kidney diseases,Number,2018,1490632.3359309887,1677187.04689299,1277852.6702562997
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Transport injuries,Number,2023,1047767.8216857489,1332201.0698817517,802366.7659732236
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Neglected tropical diseases and malaria,Number,2012,18488469.181921292,28223421.01752585,10999294.997576572
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Chronic respiratory diseases,Number,2012,1114729.9578230937,1425095.031768506,878507.0336600293
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Neglected tropical diseases and malaria,Number,2009,3092459.4130509645,4754027.852288328,1880205.2467338105
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Nutritional deficiencies,Number,2020,4967342.84160897,7370458.990666654,3401674.4242890473
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Mental disorders,Number,2007,1200398.1397518872,1527120.5708295782,869610.0926159245
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Chronic respiratory diseases,Number,2020,587352.0367059642,745377.6819113377,446371.10745871696
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Sense organ diseases,Number,2008,495528.45556386997,660525.4633893297,353275.5983624492
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Neoplasms,Number,2011,1663086.9227235727,1873212.5697149476,1450211.0918611712
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Neoplasms,Number,2015,3053221.0829494963,3520001.8209949043,2608128.468205122
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Sense organ diseases,Number,2010,1190597.0993272285,1577220.452450882,846014.6731112814
